time,seconds_elapsed,z,y,x
1716404132589962800,139.93496264648437,1.207916259765625,1.369720458984375,1.20660400390625
1716404132600094700,139.9450947265625,1.0374755859375,0.90313720703125,0.961578369140625
1716404132610226400,139.95522631835937,0.707244873046875,1.030975341796875,0.7975311279296875
1716404132620358400,139.9653583984375,0.580474853515625,1.03948974609375,1.0137786865234375
1716404132630490000,139.97548999023437,0.59326171875,0.8211212158203125,1.2790374755859375
1716404132640622000,139.9856220703125,0.68060302734375,0.7252349853515625,1.34295654296875
1716404132650753800,139.99575390625,0.8137664794921875,0.7156524658203125,1.31951904296875
1716404132660885800,140.0058857421875,0.9746246337890625,0.678375244140625,1.292877197265625
1716404132671017500,140.016017578125,1.1226959228515625,0.538818359375,1.2215118408203125
1716404132681149400,140.0261494140625,1.2025909423828125,0.3491973876953125,1.1181793212890625
1716404132691281200,140.03628125,1.182342529296875,0.2277679443359375,1.00738525390625
1716404132701413000,140.0464130859375,1.1120452880859375,0.14892578125,0.916839599609375
1716404132711544800,140.056544921875,1.0790252685546875,0.1670379638671875,0.8699798583984375
1716404132721676800,140.0666767578125,1.102447509765625,0.2469329833984375,0.839080810546875
1716404132731808500,140.07680859375,1.1439971923828125,0.3737030029296875,0.759185791015625
1716404132741940500,140.0869404296875,1.1812896728515625,0.5537261962890625,0.6483917236328125
1716404132752072200,140.097072265625,1.23028564453125,0.7518768310546875,0.56317138671875
1716404132762204200,140.1072041015625,1.285675048828125,0.9404296875,0.519500732421875
1716404132772335900,140.1173359375,1.3250885009765625,1.0821075439453125,0.5067138671875
1716404132782467800,140.1274677734375,1.330413818359375,1.1129913330078125,0.5035247802734375
1716404132792599600,140.137599609375,1.30059814453125,1.0341644287109375,0.5237579345703125
1716404132802731500,140.1477314453125,1.2334747314453125,0.925506591796875,0.542938232421875
1716404132812863200,140.15786328125,1.1578521728515625,0.8274993896484375,0.5301513671875
1716404132822995200,140.1679951171875,1.0768890380859375,0.7870330810546875,0.4673004150390625
1716404132833127000,140.178126953125,1.03533935546875,0.7572021484375,0.4108428955078125
1716404132843259000,140.1882587890625,1.022552490234375,0.6943511962890625,0.3511962890625
1716404132853390600,140.198390625,1.02789306640625,0.652801513671875,0.2414703369140625
1716404132863522600,140.2085224609375,1.02362060546875,0.6240386962890625,0.12322998046875
1716404132873654300,140.218654296875,0.9959259033203125,0.63043212890625,0.0326690673828125
1716404132883786000,140.22878588867187,0.966094970703125,0.6943511962890625,-0.0355072021484375
1716404132893918000,140.23891796875,0.9384002685546875,0.7486724853515625,-0.0557403564453125
1716404132904049700,140.24904956054687,0.924560546875,0.7295074462890625,-0.0248565673828125
1716404132914181600,140.259181640625,0.942657470703125,0.697540283203125,-0.00567626953125
1716404132924313300,140.26931323242187,0.98846435546875,0.68475341796875,-0.00567626953125
1716404132934414800,140.27941479492188,1.034271240234375,0.676239013671875,0.0081787109375
1716404132944546600,140.28954663085938,1.0651702880859375,0.5782318115234375,0.0827484130859375
1716404132954678500,140.29967846679688,1.069427490234375,0.3726348876953125,0.1839447021484375
1716404132964810200,140.30981030273438,1.03533935546875,0.0860748291015625,0.268096923828125
1716404132974942200,140.31994213867188,0.9618377685546875,-0.1940765380859375,0.3213653564453125
1716404132985074000,140.33007397460938,0.85211181640625,-0.3890228271484375,0.3448028564453125
1716404132995206000,140.34020581054688,0.7296142578125,-0.4742431640625,0.350128173828125
1716404133005337600,140.35033764648438,0.6241455078125,-0.51153564453125,0.345855712890625
1716404133015469600,140.36046948242188,0.5421295166015625,-0.5030059814453125,0.3415985107421875
1716404133025601300,140.37060131835938,0.4920501708984375,-0.420989990234375,0.323486328125
1716404133035733200,140.38073315429688,0.4505157470703125,-0.3229827880859375,0.291534423828125
1716404133045865000,140.39086499023438,0.4036407470703125,-0.2185821533203125,0.2457275390625
1716404133055996700,140.40099658203124,0.3461151123046875,-0.087554931640625,0.197784423828125
1716404133066128600,140.41112866210938,0.293914794921875,0.0434722900390625,0.16796875
1716404133076260400,140.42126025390624,0.2683563232421875,0.1468048095703125,0.155181884765625
1716404133086392300,140.43139233398438,0.2577056884765625,0.163848876953125,0.1285552978515625
1716404133096524000,140.44152392578124,0.2545013427734375,0.0903472900390625,0.109375
1716404133106656000,140.45165600585938,0.2768707275390625,0.028564453125,0.1168365478515625
1716404133116787700,140.46178759765624,0.3248138427734375,0.0178985595703125,0.1242828369140625
1716404133126919700,140.47191967773438,0.3823394775390625,0.0200347900390625,0.11151123046875
1716404133137051400,140.48205151367188,0.408966064453125,-0.033233642578125,0.07421875
1716404133147183400,140.49218334960938,0.3865966796875,-0.113128662109375,0.037994384765625
1716404133157315000,140.50231518554688,0.3280029296875,-0.1525421142578125,0.0252227783203125
1716404133167447000,140.51244702148438,0.2545013427734375,-0.1024627685546875,0.0443878173828125
1716404133177578800,140.52257885742188,0.183135986328125,-0.033233642578125,0.0593109130859375
1716404133187710700,140.53271069335938,0.1181488037109375,0.004058837890625,0.0475921630859375
1716404133197842400,140.54284252929688,0.05743408203125,0.015777587890625,0.018829345703125
1716404133207974400,140.55297436523438,0.0244140625,0.0093841552734375,-0.0077972412109375
1716404133218106000,140.56310620117188,0.011627197265625,0.013641357421875,-0.0110015869140625
1716404133228238000,140.57323803710938,0.0063018798828125,0.0594482421875,0.0135040283203125
1716404133238369800,140.58336987304688,0.0126953125,0.1414794921875,0.042266845703125
1716404133248501800,140.59350170898438,0.05316162109375,0.2597198486328125,0.049713134765625
1716404133258633500,140.60363354492188,0.133056640625,0.40032958984375,0.0198974609375
1716404133268765400,140.61376538085938,0.24066162109375,0.538818359375,-0.0546722412109375
1716404133278897200,140.62389721679688,0.3365325927734375,0.6336212158203125,-0.173980712890625
1716404133289029000,140.63402905273438,0.40045166015625,0.6570587158203125,-0.3199310302734375
1716404133299160800,140.64416088867188,0.4281463623046875,0.608062744140625,-0.470123291015625
1716404133309292800,140.65429272460938,0.43133544921875,0.5121917724609375,-0.573455810546875
1716404133319424500,140.66442456054688,0.4270782470703125,0.276763916015625,-0.5915679931640625
1716404133329556500,140.67455639648438,0.3983154296875,-0.1141815185546875,-0.5138092041015625
1716404133339688200,140.68468823242188,0.338653564453125,-0.4220428466796875,-0.3987579345703125
1716404133349820200,140.69482006835938,0.24810791015625,-0.53497314453125,-0.2964935302734375
1716404133359952000,140.70495190429688,0.1373291015625,-0.443359375,-0.2059478759765625
1716404133370083800,140.71508374023438,-0.0043487548828125,-0.15679931640625,-0.1441650390625
1716404133380215600,140.72521557617188,-0.1758575439453125,0.2458648681640625,-0.175048828125
1716404133390347300,140.73534716796874,-0.3857269287109375,0.666656494140625,-0.333770751953125
1716404133400479200,140.74547924804688,-0.637115478515625,1.085296630859375,-0.5819854736328125
1716404133410611000,140.75561083984374,-0.8746795654296875,1.4091339111328125,-0.87066650390625
1716404133420743000,140.76574291992188,-1.0706787109375,1.5604095458984375,-1.125274658203125
1716404133430874600,140.77587451171874,-1.2389984130859375,1.5039520263671875,-1.3202056884765625
1716404133441006600,140.78600659179688,-1.40411376953125,1.3963623046875,-1.5258026123046875
1716404133451138300,140.79613818359374,-1.5820159912109375,1.381439208984375,-1.77081298828125
1716404133461270300,140.80627026367188,-1.7684326171875,1.3345794677734375,-1.922088623046875
1716404133471402000,140.81640209960938,-1.938873291015625,1.2631988525390625,-1.84326171875
1716404133481534000,140.82653393554688,-2.0390167236328125,1.2962188720703125,-1.5630950927734375
1716404133491665700,140.83666577148438,-2.0603179931640625,1.39208984375,-1.1870574951171875
1716404133501797600,140.84679760742188,-2.0411376953125,1.360137939453125,-0.872802734375
