time,seconds_elapsed,z,y,x
1716403993863905800,1.20890576171875,0.3009510040283203,0.24682378768920898,0.18115878105163574
1716403993874037500,1.21903759765625,0.09575557708740234,0.20017671585083008,0.08672213554382324
1716403993884169500,1.22916943359375,-0.22696924209594727,0.10004091262817383,-0.11911684274673462
1716403993894301200,1.23930126953125,-0.5870518684387207,0.02725076675415039,-0.28901737928390503
1716403993904433200,1.24943310546875,-0.8199844360351562,-0.01868152618408203,-0.3888745903968811
1716403993914564900,1.25956494140625,-0.8426203727722168,-0.1247248649597168,-0.3946338891983032
1716403993924696800,1.26969677734375,-0.680443286895752,-0.20748376846313477,-0.2556852102279663
1716403993934828500,1.27982861328125,-0.39606714248657227,-0.1496291160583496,-0.15844416618347168
1716403993944960500,1.28996044921875,-0.2861166000366211,-0.029889583587646484,-0.11541628837585449
1716403993955092200,1.30009228515625,-0.41942262649536133,0.06737422943115234,-0.036868929862976074
1716403993965224200,1.31022412109375,-0.5184693336486816,0.009716510772705078,-0.0592043399810791
1716403993975356000,1.32035595703125,-0.44100522994995117,-0.0923151969909668,-0.1361902356147766
1716403993985488000,1.33048779296875,-0.2547111511230469,-0.26972341537475586,-0.27000266313552856
1716403993995619600,1.34061962890625,-0.2958369255065918,-0.4026355743408203,-0.4448624849319458
1716403994005751600,1.35075146484375,-0.5922555923461914,-0.25937938690185547,-0.5188090801239014
1716403994015883300,1.36088330078125,-0.9444198608398438,-0.10123348236083984,-0.4479292035102844
1716403994026015200,1.37101513671875,-1.2424507141113281,-0.17520713806152344,-0.24570101499557495
1716403994036147000,1.38114697265625,-1.140212059020996,-0.5522851943969727,-0.21338045597076416
1716403994046279000,1.39127880859375,-0.5155715942382812,-0.7304525375366211,-0.4039255380630493
1716403994056410600,1.40141064453125,-0.014505863189697266,-0.5071163177490234,-0.27962660789489746
1716403994066542600,1.41154248046875,0.2619185447692871,0.012141704559326172,0.14464175701141357
1716403994076674300,1.42167431640625,0.439633846282959,0.5550937652587891,0.9020484685897827
1716403994086806300,1.43180615234375,0.3460841178894043,0.9229907989501953,1.631561517715454
1716403994096938000,1.44193798828125,0.07677888870239258,1.0014762878417969,1.8290207386016846
1716403994107069700,1.452069580078125,-0.3261680603027344,0.8753952980041504,1.533799648284912
1716403994117201700,1.46220166015625,-1.0548310279846191,0.6711044311523438,1.0549423694610596
1716403994127333400,1.47233349609375,-2.0446572303771973,0.4143333435058594,0.7575858235359192
1716403994137465300,1.48246533203125,-2.7556915283203125,0.3677377700805664,0.600013017654419
1716403994147597000,1.49259716796875,-2.74092960357666,0.511566162109375,0.4702937602996826
1716403994157729000,1.50272900390625,-2.0253453254699707,0.6348857879638672,0.5096131563186646
1716403994167860700,1.51286083984375,-1.4321060180664062,0.6149177551269531,0.6599797010421753
1716403994177992700,1.52299267578125,-1.2143797874450684,0.5085659027099609,0.6435360908508301
1716403994188124400,1.53312451171875,-1.3480710983276367,0.3646402359008789,0.3270605802536011
1716403994198256400,1.54325634765625,-1.6187982559204102,0.1984419822692871,0.08866667747497559
1716403994208388000,1.55338818359375,-1.906522274017334,0.11060762405395508,-0.0914146900177002
1716403994218520000,1.56352001953125,-1.8614616394042969,0.022771835327148438,-0.009075403213500977
1716403994228651800,1.57365185546875,-1.2380471229553223,0.1530447006225586,0.08228731155395508
1716403994238783700,1.58378369140625,-0.45317649841308594,0.3436250686645508,0.20330893993377686
1716403994248915500,1.59391552734375,-0.06446123123168945,0.5369906425476074,0.42386043071746826
1716403994259047400,1.60404736328125,0.31183290481567383,0.6272602081298828,0.40392374992370605
1716403994269179100,1.61417919921875,0.387636661529541,0.5840401649475098,0.16006672382354736
1716403994279311000,1.62431103515625,0.35425662994384766,0.538121223449707,0.08173835277557373
1716403994289442800,1.63444287109375,0.35706186294555664,0.4875326156616211,0.008063197135925293
1716403994299574800,1.64457470703125,0.3474111557006836,0.2877073287963867,0.0454096794128418
1716403994309706500,1.65470654296875,0.1825275421142578,-0.00551605224609375,-0.04720008373260498
1716403994319838500,1.66483837890625,0.06660223007202148,-0.2856874465942383,0.041860103607177734
1716403994329970200,1.67497021484375,-0.20853281021118164,-0.23841571807861328,-0.30704057216644287
1716403994340102100,1.68510205078125,-0.9686727523803711,-0.09872961044311523,-0.5134373903274536
1716403994350233900,1.69523388671875,-1.725843906402588,-0.038553714752197266,-0.6636861562728882
1716403994360365800,1.70536572265625,-2.499378204345703,-0.01307821273803711,-1.015623927116394
1716403994370497500,1.71549755859375,-2.4620518684387207,-0.10253000259399414,-1.513019323348999
1716403994380629500,1.72562939453125,-1.6182832717895508,-0.46404075622558594,-1.9287731647491455
1716403994390730800,1.735730712890625,-2.625089168548584,-1.0547094345092773,-2.3418498039245605
1716403994400862500,1.745862548828125,-6.322576999664307,-0.778745174407959,-2.5766873359680176
1716403994410994400,1.755994384765625,-7.53606653213501,-0.48077392578125,-2.2032597064971924
1716403994421126100,1.766126220703125,-5.240044593811035,-2.075981616973877,-3.1589877605438232
1716403994431258000,1.776258056640625,-1.4837040901184082,-3.444288730621338,-3.8656139373779297
1716403994441389800,1.786389892578125,1.0290741920471191,-3.758988857269287,-3.7382123470306396
1716403994451521800,1.796521728515625,1.0986480712890625,-3.347115993499756,-1.522181749343872
1716403994461653500,1.806653564453125,1.2595305442810059,-2.802133083343506,-1.915726661682129
1716403994471785500,1.816785400390625,2.340083122253418,-1.21333646774292,2.104837417602539
1716403994481917200,1.826917236328125,-0.11164093017578125,0.25130605697631836,4.771387577056885
1716403994492049200,1.837049072265625,-4.212316036224365,-0.4296436309814453,3.8962745666503906
1716403994502180900,1.847180908203125,-8.567913055419922,-2.6371712684631348,1.5033354759216309
1716403994512312800,1.857312744140625,-9.48855972290039,-3.961440086364746,-3.774592399597168
1716403994522444500,1.867444580078125,-7.4163289070129395,-4.115335941314697,-3.460153102874756
1716403994532576500,1.877576416015625,-5.650339126586914,-3.3397483825683594,-3.6175484657287598
1716403994542708200,1.887708251953125,-5.182332992553711,-2.182480812072754,-2.3478541374206543
1716403994552840200,1.897840087890625,-5.131211280822754,-1.2972478866577148,-0.4175419807434082
1716403994562972000,1.907971923828125,-5.243299961090088,-1.8677306175231934,1.1973509788513184
1716403994573103900,1.918103759765625,-4.086873531341553,-7.543211460113525,1.1348905563354492
1716403994583235600,1.928235595703125,1.6300272941589355,-5.050234794616699,-2.845444679260254
1716403994593367600,1.938367431640625,2.881427764892578,6.7333879470825195,-1.408066749572754
1716403994603499300,1.948499267578125,0.6327943801879883,0.9273114204406738,6.895091533660889
1716403994613631000,1.958630859375,-2.8476991653442383,-6.096914768218994,-4.679553508758545
1716403994623763000,1.968762939453125,-6.059502124786377,-4.7187042236328125,-4.088655948638916
1716403994633894700,1.978894775390625,-6.461737155914307,-4.388870716094971,-4.348259925842285
1716403994644026600,1.989026611328125,-4.338014602661133,-6.281424522399902,-3.0143890380859375
1716403994654158300,1.999158447265625,-2.890134572982788,-4.893193244934082,-2.5738348960876465
1716403994664290300,2.009290283203125,-3.22369122505188,-2.279153347015381,-0.30071163177490234
1716403994674422000,2.019422119140625,-2.314591646194458,-1.8568127155303955,3.604419708251953
1716403994684554000,2.029553955078125,-0.4625047445297241,-3.544771194458008,5.444313049316406
1716403994694685700,2.039685791015625,1.287602424621582,-5.483822822570801,5.0677947998046875
1716403994704817700,2.049817626953125,3.7156457901000977,-6.687137126922607,3.9588794708251953
1716403994714949400,2.059949462890625,5.972113132476807,-7.02894401550293,3.123708724975586
1716403994725081300,2.070081298828125,9.483375549316406,-6.513041973114014,3.046675682067871
1716403994735213000,2.080213134765625,12.053608894348145,-6.3055925369262695,3.423699378967285
1716403994745345000,2.090344970703125,11.9977388381958,-5.4556355476379395,3.813505172729492
1716403994755476700,2.100476806640625,9.662353515625,-4.093138694763184,5.052092552185059
1716403994765608700,2.110608642578125,5.388767242431641,-2.2571611404418945,7.726731300354004
1716403994775740400,2.120740478515625,2.4193849563598633,-1.3335453271865845,10.264825820922852
1716403994785872400,2.130872314453125,1.31584894657135,-1.3271358013153076,11.208318710327148
1716403994796004000,2.141004150390625,2.2002100944519043,-1.6448419094085693,10.662130355834961
1716403994806136000,2.151135986328125,4.045458793640137,-1.6976420879364014,8.973657608032227
1716403994816267800,2.161267822265625,5.482630729675293,-1.7825067043304443,7.5125274658203125
1716403994826399700,2.171399658203125,6.977381706237793,-1.5353577136993408,6.565185546875
1716403994836531500,2.181531494140625,7.448974609375,-0.3081192970275879,7.506631851196289
1716403994846663400,2.191663330078125,6.356902122497559,0.6244068145751953,9.510031700134277
1716403994856795100,2.201795166015625,5.247165679931641,1.4267733097076416,10.539642333984375
1716403994866927000,2.211927001953125,3.6925628185272217,2.760457992553711,11.201624870300293
1716403994877058800,2.222058837890625,0.8077073097229004,4.502603054046631,11.837909698486328
1716403994887190800,2.232190673828125,-1.6863267421722412,5.226916313171387,12.102432250976562
1716403994897322500,2.242322509765625,-2.548454523086548,5.315491199493408,11.440763473510742
1716403994907454500,2.252454345703125,-3.296476364135742,5.505554676055908,10.738986015319824
1716403994917586200,2.262586181640625,-4.537112236022949,4.507112979888916,9.837814331054688
1716403994927718000,2.2727177734375,-4.996996879577637,3.441920757293701,7.652709484100342
1716403994937849900,2.282849853515625,-4.859196662902832,2.7241158485412598,5.51089334487915
1716403994947981600,2.292981689453125,-2.8102071285247803,2.9551663398742676,3.8275890350341797
1716403994958113500,2.303113525390625,-0.5734145641326904,3.97512149810791,4.598085403442383
1716403994968245200,2.313245361328125,-0.16176247596740723,4.289217472076416,5.850571632385254
1716403994978377200,2.323377197265625,-0.7731046676635742,3.893890380859375,6.303709506988525
1716403994988509000,2.333509033203125,-1.6245203018188477,3.372854232788086,5.994102478027344
1716403994998641000,2.343640869140625,-2.3615612983703613,2.5049283504486084,5.320065498352051
1716403995008772600,2.353772705078125,-2.1495466232299805,1.4996004104614258,4.008613109588623
1716403995018904600,2.363904541015625,-0.8235964775085449,0.9889659881591797,2.508711338043213
1716403995029036300,2.374036376953125,0.3339080810546875,1.0572571754455566,1.6220641136169434
1716403995039168300,2.384168212890625,0.6604390144348145,1.2278094291687012,1.5878911018371582
1716403995049300000,2.394300048828125,0.9101371765136719,1.0819196701049805,1.6976733207702637
1716403995059432000,2.404431884765625,1.4831633567810059,0.6223080158233643,1.598503589630127
1716403995069563600,2.414563720703125,2.564910888671875,0.22973370552062988,1.3000798225402832
1716403995079695600,2.424695556640625,3.770171642303467,-0.04905390739440918,0.7686500549316406
1716403995089827300,2.434827392578125,4.58042049407959,-0.4471113681793213,0.5133495330810547
1716403995099959300,2.444959228515625,4.1575446128845215,-1.070746898651123,0.2833681106567383
1716403995110091000,2.455091064453125,2.9598097801208496,-1.548978567123413,-0.26743173599243164
1716403995120223000,2.465222900390625,1.6903038024902344,-1.5882201194763184,-1.1172089576721191
1716403995130354700,2.475354736328125,-0.004709720611572266,-1.185246467590332,-1.5548276901245117
1716403995140456000,2.4854560546875,-1.4958429336547852,-0.6788027286529541,-1.4844155311584473
1716403995150588000,2.495587890625,-2.484894275665283,-0.48694729804992676,-1.4160361289978027
1716403995160719600,2.5057197265625,-3.311241626739502,-0.6506950855255127,-2.094879150390625
1716403995170851600,2.5158515625,-4.020119667053223,-0.8833973407745361,-2.378164768218994
